Geography,2024,Latitude,Longitude
"Penticton 1 (IRI), British Columbia","2,311",49.47241502907494,-119.59236464089317
"Squamish-Lillooet C (RDA), British Columbia","2,027",50.833680938699324,-123.79530284087608
"East Kootenay B (RDA), British Columbia","2,234",49.51682275425935,-115.22314976327935
"Okanagan-Similkameen E (RDA), British Columbia","2,084",49.72790398331583,-119.5153903314061
"Alberni-Clayoquot F (RDA), British Columbia","2,124",49.30460187819733,-124.7902802498648
"Fruitvale (VL), British Columbia","2,065",49.121713467873604,-117.54004398899329
"Burns Lake (VL), British Columbia","2,016",54.239656302774705,-125.75790032030105
"One Hundred Mile House (DM), British Columbia","2,033",51.66566489624487,-121.30456736341677
"Harrison Hot Springs (VL), British Columbia","2,051",49.31327247089275,-121.79550172584375
"Kootenay Boundary A (RDA), British Columbia","2,005",49.17571459678168,-117.47194706859113
"East Kootenay A (RDA), British Columbia","2,084",50.56135775772507,-115.17497181302379
"Cariboo H (RDA), British Columbia","2,134",52.13729887805673,-120.50008924561949
"New Songhees 1A (IRI), British Columbia","2,057",48.44674291131361,-123.41267660779586
"Alberni-Clayoquot D (RDA), British Columbia","1,887",49.5673828573281,-125.33101111470336
"Duck Lake 7 (IRI), British Columbia","2,178",50.00787337165141,-119.39128004802564
"Nisga'a (NL), British Columbia","1,845",55.52333212522291,-128.94795612157625
"Cowichan Valley F (RDA), British Columbia","1,916",48.9339052792459,-124.54047941934249
"Thompson-Nicola J (Copper Desert Country) (RDA), British Columbia","1,977",51.250637801535945,-120.80353461907751
"Central Kootenay K (RDA), British Columbia","1,731",50.680932017014705,-118.12869959585962
"Tsinstikeptum 10 (IRI), British Columbia","2,002",49.873246306095396,-119.55114525334105
"East Saanich 2 (IRI), British Columbia","1,949",48.58925575051381,-123.37292233281173
"Warfield (VL), British Columbia","1,765",49.096526314545414,-117.74470194182936
"Barriere (DM), British Columbia","1,932",51.200278832688326,-120.14073956331069
"Bulkley-Nechako B (RDA), British Columbia","1,777",54.748848051206416,-126.24261800688939
"Fraser Valley G (RDA), British Columbia","1,905",49.18656543359729,-122.07569146326445
"East Kootenay E (RDA), British Columbia","1,924",50.17677391821098,-115.6056242765888
"East Kootenay G (RDA), British Columbia","1,839",51.29450376139745,-116.21908456179581
"qathet B (RDA), British Columbia","1,777",49.99388572178204,-124.49798208941117
"Central Kootenay G (RDA), British Columbia","1,901",49.39234165852065,-117.39049898339759
"Musqueam 2 (IRI), British Columbia","1,841",49.22038088735007,-123.19130639871366
"Ashcroft (VL), British Columbia","1,737",50.727753160254984,-121.35318610463293
"Thompson-Nicola M (Beautiful Nicola Valley - North) (RDA), British Columbia","1,693",50.14869220725184,-120.84896399776854
"Kootenay Boundary C / Christina Lake (RDA), British Columbia","1,712",49.28068351043134,-118.18956960691062
"Bulkley-Nechako D (RDA), British Columbia","1,696",54.2500259939922,-124.59251440487364
"Fraser-Fort George H (RDA), British Columbia","1,606",53.89422069874819,-120.93310469630794
"Keremeos (VL), British Columbia","1,775",49.21107987702003,-119.81972936393194
"Nakusp (VL), British Columbia","1,748",50.29808966226772,-117.69176341525203
"Thompson-Nicola A (Wells Gray Country) (RDA), British Columbia","1,724",52.861509810305364,-120.2425045108019
"Fraser Valley E (RDA), British Columbia","1,712",49.18685275245527,-121.68224696013161
"Thompson-Nicola O (Lower North Thompson) (RDA), British Columbia","1,670",51.669580697689604,-120.54423379061073
"Bulkley-Nechako E (RDA), British Columbia","1,622",54.07064107743515,-127.06134547867104
"Telkwa (VL), British Columbia","1,552",54.71006965808812,-127.05713790470662
"Cariboo I (RDA), British Columbia","1,622",53.4343848656942,-124.94476449761899
"Central Kootenay C (RDA), British Columbia","1,588",49.284308507252305,-116.68277320643323
"Central Kootenay D (RDA), British Columbia","1,604",51.054299211507384,-117.26404132340858
"Kitimat-Stikine B (RDA), British Columbia","1,573",55.25849299713747,-127.6581743850334
"Osoyoos 1 (IRI), British Columbia","1,488",49.030692991529314,-119.4411501914116
"Kootenay Boundary B / Lower Columbia-Old-Glory (RDA), British Columbia","1,414",49.24298558608507,-117.70232906109909
"Sun Peaks Mountain (VL), British Columbia","1,561",50.88614858752818,-119.8320911121395
"Cowichan Valley I (RDA), British Columbia","1,511",49.14871792247475,-124.57186483495757
"Fraser Valley F (RDA), British Columbia","1,518",49.91740801031651,-122.93648257666878
"Fort St. James (DM), British Columbia","1,281",54.4759427334473,-124.18062871165783
"Columbia-Shuswap E (RDA), British Columbia","1,510",51.30086645588275,-118.64576479051043
"Lions Bay (VL), British Columbia","1,468",49.452901002081326,-123.2289053856798
"Radium Hot Springs (VL), British Columbia","1,485",50.645985226181075,-116.07850113975488
"Taylor (DM), British Columbia","1,431",56.173839825615914,-120.66726591828439
"Mount Currie (IRI), British Columbia","1,239",50.32463048353193,-122.71777643889806
"Bulkley-Nechako C (RDA), British Columbia","1,319",56.000062523956345,-126.7162526945394
"Fraser-Fort George F (RDA), British Columbia","1,357",54.494142489517166,-122.23132971512575
"Gold River (VL), British Columbia","1,318",49.79366131428708,-126.05143012464762
"Cariboo C (RDA), British Columbia","1,317",53.45003222621601,-122.30607483479471
"qathet A (RDA), British Columbia","1,332",50.824422690121665,-124.26211806799706
"Bella Bella 1 (IRI), British Columbia","1,387",52.177634088789155,-128.15245866508542
"Okanagan-Similkameen B (RDA), British Columbia","1,140",49.195993413913655,-119.79157645863332
"Salmo (VL), British Columbia","1,234",49.19835249956749,-117.29377534611585
"qathet D (RDA), British Columbia","1,255",49.650124314021575,-124.23335838450107
"Fraser Valley C (RDA), British Columbia","1,113",50.151296078277504,-122.73396217426439
"North Okanagan E (RDA), British Columbia","1,187",50.83194803137419,-118.40370770512334
"Thompson-Nicola E (Bonaparte Plateau) (RDA), British Columbia","1,122",51.48217246776388,-122.46952444971926
"Squamish-Lillooet D (RDA), British Columbia","1,033",50.40109140935613,-123.38301125938969
"Strathcona B (RDA), British Columbia","1,043",50.19265446276929,-124.93280108036058
"Valemount (VL), British Columbia","1,106",52.84005539167205,-119.25593608836283
"Kaslo (VL), British Columbia","1,148",49.919254638926176,-116.90650801210259
"Thompson-Nicola I (Blue Sky Country) (RDA), British Columbia","1,087",50.265298484642614,-121.59913731869477
"Montrose (VL), British Columbia","1,071",49.08149994706495,-117.58326934876229
"Fraser Lake (VL), British Columbia","1,020",54.03937531844594,-125.08868790364014
"Skowkale (IRI), British Columbia","1,088",49.13810025932004,-121.94847143796562
"Cache Creek (VL), British Columbia","1,063",50.818260740965236,-121.32674335074226
"Hudson's Hope (DM), British Columbia","1,030",56.14465038819919,-122.156342719823
"Queen Charlotte (VL), British Columbia",992,50.965257167666124,-119.68859223016702
"Bella Coola 1 (IRI), British Columbia","1,040",52.361628448859854,-126.69294859542134
"Alberni-Clayoquot C (RDA), British Columbia",947,49.540144618944666,-126.52620422254206
"Fraser Valley B (RDA), British Columbia",967,49.38668635569201,-121.4535063926366
"Strathcona A (RDA), British Columbia",900,50.28370837524458,-127.57973849348602
"Masset (VL), British Columbia",918,54.03491828045001,-132.13863614245437
"Bulkley-Nechako G (RDA), British Columbia",869,56.002235369679134,-128.24956843941368
"Chemainus 13 (IRI), British Columbia",826,49.03561172198483,-123.77332547383656
"Seabird Island (IRI), British Columbia",906,49.313035994115175,-121.6756877806198
"Canal Flats (VL), British Columbia",886,50.18134506509623,-115.80732541154543
"Sliammon 1 (TAL), British Columbia",858,49.914470052509294,-124.6210906810503
"Marktosis 15 (IRI), British Columbia",829,49.2879557574022,-126.06687223775144
"Pouce Coupe (VL), British Columbia",823,55.72289836079925,-120.11171092880815
"Mount Waddington C (RDA), British Columbia",790,50.771327913544745,-127.65108670338925
"Sechelt (Part) (IGD), Sunshine Coast, British Columbia",796,49.77689315247228,-124.32851002293309
"Port Alice (VL), British Columbia",810,50.377581823867054,-127.44146822630658
"South Saanich 1 (IRI), British Columbia",795,48.59067893734207,-123.46338826132161
"Thompson-Nicola N (Beautiful Nicola Valley - South) (RDA), British Columbia",719,50.22721568304491,-121.14031733582723
"Skidegate 1 (IRI), British Columbia",730,53.28469130162199,-131.96954250617313
"Greenwood (CY), British Columbia",730,49.10823597268572,-118.67848499586297
"Belcarra (VL), British Columbia",704,49.35160102446316,-122.87766888947156
"Mount Waddington A (RDA), British Columbia",694,51.9754185000329,-125.81464678908097
"Columbia-Shuswap B (RDA), British Columbia",727,52.23645060996342,-118.48409901035363
"Central Coast C (RDA), British Columbia",692,52.64917328404075,-126.49355817842306
"Midway (VL), British Columbia",675,49.01839363739936,-118.81097433124205
"Clinton (VL), British Columbia",665,51.188022284734494,-121.49248656972705
"Lax Kw'alaams 1 (IRI), British Columbia",664,54.56378127620466,-130.43880785134385
"Cariboo J (RDA), British Columbia",644,53.000114502629515,-126.3005539546497
"New Hazelton (DM), British Columbia",658,55.12756457445502,-127.77940977257072
"Tsahaheh 1 (IRI), British Columbia",614,49.28167989128648,-124.86845898326736
"McBride (VL), British Columbia",638,53.32295317091808,-120.177902843418
"Kispiox 1 (IRI), British Columbia",561,55.369556193760516,-127.70972102034979
"North Coast D (RDA), British Columbia",590,54.661384431501894,-132.68312255020658
"Mission 1 (IRI), British Columbia",672,49.31907419830766,-123.08880730154671
"Gitanmaax 1 (IRI), British Columbia",609,55.277604755857844,-127.703078435145
"Fraser-Fort George E (RDA), British Columbia",579,53.59398017618625,-122.67606294569845
"Nak'azdli (IRI), British Columbia",555,54.43902530151874,-124.2389866206572
"Alberni-Clayoquot B (RDA), British Columbia",570,49.431178689634635,-124.96812333161658
"Stewart (DM), British Columbia",528,55.91463755917947,-129.9507792874331
"Penelakut Island 7 (IRI), British Columbia",535,48.98280466952722,-123.66757883942617
"Nicola Mameet 1 (IRI), British Columbia",499,50.243716431515004,-120.83959626208402
"Campbell River 11 (IRI), British Columbia",543,50.0417689894515,-125.24073419125227
"Chehalis 5 (IRI), British Columbia",566,49.30891101519957,-121.91568720161594
"Kitamaat 2 (IRI), British Columbia",543,53.98021321293732,-128.65267169168163
"qathet E (RDA), British Columbia",535,49.55027081278078,-124.36267046217907
"Fraser Valley A (RDA), British Columbia",558,50.11068022374063,-122.19632451779056
"New Denver (VL), British Columbia",529,49.99641144222813,-117.37371095834767
"Masset 1 (IRI), British Columbia",466,54.05197456995873,-132.19317616880568
"Iskut 6 (IRI), British Columbia",519,57.83192218589347,-129.9750795229348
"Port Edward (DM), British Columbia",446,54.253954526986874,-130.25823782578706
"Gitwangak 1 (IRI), British Columbia",523,55.08700290979845,-128.01983614844121
"Cariboo K (RDA), British Columbia",451,52.50117399404348,-123.34103065277753
"Tsulquate 4 (IRI), British Columbia",500,50.73635817875438,-127.49542795256622
"Alert Bay (VL), British Columbia",499,50.59087502005206,-126.91757155580888
"Enderby 2 (IRI), British Columbia",481,50.54320132699147,-119.13643102145421
"Gitsegukla 1 (IRI), British Columbia",495,55.12445184213087,-127.78162922617997
"Matsqui 4 (IRI), British Columbia",514,49.00241647391185,-122.47336130608853
"Anahim's Flat 1 (IRI), British Columbia",486,52.053939684287606,-123.2315162111577
"Stikine Region (RDA), British Columbia",465,60.00005904727452,-135.4000000266867
"Fort Nelson 2 (IRI), British Columbia",434,58.82831030496543,-122.55917793658993
"Gitanyow 1 (IRI), British Columbia",485,55.26289689957602,-128.05211831090222
"Tache 1 (IRI), British Columbia",422,54.66095069273487,-124.73415753730094
"Central Coast D (RDA), British Columbia",458,52.60168613318383,-126.52226621787253
"Juan de Fuca (Part 2) (RDA), British Columbia",440,48.68074967219589,-124.35685530281945
"Nanaimo Town 1 (IRI), British Columbia",398,49.15539035444102,-123.92739143023257
"Tahsis (VL), British Columbia",378,49.937589455015626,-126.63761186223817
"Alert Bay (IRI), British Columbia",400,50.59361648019505,-126.93394142520273
"Slocan (VL), British Columbia",416,49.76290579730102,-117.46357228748319
"Squamish-Lillooet B (RDA), British Columbia",383,51.20423179299012,-122.51470281122516
"Mount Waddington D (RDA), British Columbia",414,50.597717273619274,-126.94406322415634
"Fraser-Fort George G (RDA), British Columbia",393,55.9574786075999,-123.77346021563673
"Alkali Lake 1 (IRI), British Columbia",380,51.79327338055893,-122.23525263156118
"Priest's Valley 6 (IRI), British Columbia",387,50.24827396499054,-119.34835956940007
"Coldwater 1 (IRI), British Columbia",391,50.05537886694436,-120.83852234093496
"Port Clements (VL), British Columbia",353,53.6704974705517,-132.27217677901797
"Sayward (VL), British Columbia",363,50.39197987291046,-125.95319028075812
"Granisle (VL), British Columbia",336,54.928877017294525,-126.14029708324033
"Langley 2 (IRI), British Columbia",371,49.1829629177264,-122.41804537820703
"Holachten 8 (IRI), British Columbia",370,49.215693035882204,-122.01079539937551
"Kitimat-Stikine F (RDA), British Columbia",331,59.00225460328942,-128.94319054554407
"Ittatsoo 1 (IRI), British Columbia",353,48.94209426218665,-125.52209121027423
"Nanaimo River (IRI), British Columbia",372,49.126873556516585,-123.88870051750239
"Shuswap (IRI), British Columbia",360,50.51972425273305,-115.99475945094973
"Stony Creek 1 (IRI), British Columbia",339,53.95172446369383,-124.17518142652013
"North Coast E (RDA), British Columbia",335,53.13177977488347,-132.3782710393349
"Kitsumkaylum 1 (IRI), British Columbia",348,54.536724531145175,-128.64951161083658
"Sahhaltkum 4 (IRI), British Columbia",351,50.837331013340844,-119.73993273478926
"Quinsam 12 (IRI), British Columbia",336,50.02583363949188,-125.28664766871253
"Squamish-Lillooet A (RDA), British Columbia",313,51.186707652130664,-122.92307713730034
"Dolphin Island 1 (IRI), British Columbia",292,53.79202646893663,-130.45956694287366
"East Moberly Lake 169 (IRI), British Columbia",318,55.87976441273994,-121.62771603985644
"Kitselas 1 (IRI), British Columbia",322,54.62228705688333,-128.42862965978978
"Comox 1 (IRI), British Columbia",321,49.68483960636702,-124.95560238578645
"Hazelton (VL), British Columbia",315,55.25399028930936,-127.66937106740947
"Woyenne 27 (IRI), British Columbia",301,54.24175683301386,-125.76177012168246
"Kwawkwawapilt 6 (IRI), British Columbia",321,49.1599962480969,-121.97681233358921
"Quaaout 1 (IRI), British Columbia",312,50.900499762547796,-119.58046823643816
"Lillooet 1 (IRI), British Columbia",258,50.69426076823578,-121.94407035286906
"Neskonlith (IRI), British Columbia",311,50.811237738300136,-119.74870058058261
"Cole Bay 3 (IRI), British Columbia",296,48.63006890172726,-123.46477628425137
"Alberni-Clayoquot A (RDA), British Columbia",276,49.18425764340538,-125.20330528669669
"Soowahlie 14 (IRI), British Columbia",287,49.074357296086575,-121.94124563446354
"Moricetown 1 (IRI), British Columbia",277,55.02228817962506,-127.30594598826441
"Quatsino Subdivision 18 (IRI), British Columbia",262,50.61919007169805,-127.56542155770877
"Nanoose (IRI), British Columbia",250,49.25420245950559,-124.12200938476286
"Halfway River 168 (IRI), British Columbia",269,56.42398676520772,-121.78761020509059
"Katzie 1 (IRI), British Columbia",290,49.200738791000695,-122.66950919109891
"Williams Lake 1 (IRI), British Columbia",264,52.1243708786009,-122.02521343440125
"Skwah 4 (IRI), British Columbia",266,49.18003591839263,-121.97472940130608
"Fort Ware 1 (IRI), British Columbia",264,57.433376691867856,-125.62448633691717
"North Tacla Lake (IRI), British Columbia",257,55.48155740695397,-125.95697514457774
"Skeetchestn (IRI), British Columbia",270,50.88506556555872,-121.00852764828453
"Bridge River 1 (IRI), British Columbia",251,50.81364270676598,-122.0579285251669
"Canim Lake 1 (IRI), British Columbia",252,51.768272484199784,-120.92072382271412
"Upper Sumas 6 (IRI), British Columbia",263,49.06072562341618,-122.20131038408223
"Thompson-Nicola B (Thompson Headwaters) (RDA), British Columbia",256,52.67719014340362,-119.71423688858913
"Finlay River 6 (IRI), British Columbia",247,56.924658979720085,-124.95567835212765
"T'Sou-ke (IRI), British Columbia",254,48.38972545824877,-123.68963188988636
"Nautley (Fort Fraser) 1 (IRI), British Columbia",240,54.09346291290638,-124.57735657694704
"Waiwakum 14 (IRI), British Columbia",236,49.768512907402005,-123.15760356221259
"Skweahm 10 (IRI), British Columbia",252,49.17929566496129,-122.07546931414632
"Becher Bay 1 (IRI), British Columbia",247,48.34591663532708,-123.61227583761286
"Kippase 2 (IRI), British Columbia",232,50.69503136989449,-127.4105052712552
"Stone 1 (IRI), British Columbia",233,51.96063324181134,-123.17194558744438
"Homalco 9 (IRI), British Columbia",235,49.95653000645769,-125.24122563816667
"Kitasoo 1 (IRI), British Columbia",239,52.60053147257401,-128.5191348342706
"Slosh 1 (IRI), British Columbia",225,50.72871932068478,-122.28029999152196
"Wells (DM), British Columbia",231,53.16671664979324,-121.5278497385398
"Sik-e-dakh 2 (IRI), British Columbia",231,55.32209133825286,-127.69654378808167
"Cheam 1 (IRI), British Columbia",235,49.198860065085896,-121.78075722084533
"Lytton (VL), British Columbia",230,50.24827259845995,-121.55846352933756
"Switsemalph (IRI), British Columbia",227,50.71038626440104,-119.30104713759782
"Tsa Xana 18 (IRI), British Columbia",222,49.802263312003824,-126.06916698231305
"Inkluckcheen (IRI), British Columbia",211,50.29198815142513,-121.59364098812843
"Stellaquo (Stella) 1 (IRI), British Columbia",199,54.07023186988051,-124.88922406059459
"Douglas Lake 3 (IRI), British Columbia",208,50.23427052843624,-120.2446446628285
"Chawathil 4 (IRI), British Columbia",206,49.380427067857525,-121.5525111797418
"North Thompson 1 (IRI), British Columbia",202,51.347483495023056,-120.15431730062275
"Hagwilget 1 (IRI), British Columbia",198,55.263432278807656,-127.60376378731924
"Malachan 11 (IRI), British Columbia",195,48.81380837034479,-124.66613867658106
"Redstone Flat 1 (IRI), British Columbia",192,52.138505933499594,-123.9823333280012
"Silverton (VL), British Columbia",197,49.954773203009346,-117.35300401335418
"Bulkley River 19 (IRI), British Columbia",192,55.03894288636651,-127.31104868970714
"Nooaitch 10 (IRI), British Columbia",188,50.230336482134206,-121.09078182237502
"Lakahahmen 11 (IRI), British Columbia",190,49.188719774859145,-122.07430968193869
"Malahat 11 (IRI), British Columbia",180,48.631493559788005,-123.52899995468103
"Central Coast E (RDA), British Columbia",184,52.57530273668383,-126.72609018955288
"Bonaparte 3 (IRI), British Columbia",176,50.85194993398841,-121.36688994802287
"Squiaala (IRI), British Columbia",178,49.16339150002572,-121.9943318079547
"Halalt 2 (IRI), British Columbia",169,48.87870991346042,-123.68680994185848
"Houpsitas 6 (IRI), British Columbia",169,50.03283237608626,-127.37454104863433
"Nequatque (IRI), British Columbia",161,50.527429359042735,-122.49096725506135
"Opitsat 1 (IRI), British Columbia",166,49.17921433169172,-125.90781768991093
"Ahahswinis 1 (IRI), British Columbia",163,49.26018061040055,-124.82261287720921
"Ohamil 1 (IRI), British Columbia",171,49.33557761275956,-121.5936627993999
"Columbia Lake 3 (IRI), British Columbia",165,50.46084457097215,-115.94685100231807
"Central Coast A (RDA), British Columbia",171,53.25025901438545,-127.22423203551742
"Nicola Lake 1 (IRI), British Columbia",165,50.23735365714366,-120.46305442078678
"Blueberry River 205 (IRI), British Columbia",158,56.72182813062696,-121.0493546577445
"Kootenay 1 (IRI), British Columbia",161,49.67647079457404,-115.79089783769042
"Cape Mudge 10 (IRI), British Columbia",153,49.99631781057031,-125.17750406389032
"Guhthe Tah 12 (IRI), British Columbia",154,57.9060824363603,-131.1665080735465
"Squinas 2 (IRI), British Columbia",146,52.48617801878679,-125.29036787736231
"Squawkum Creek 3 (IRI), British Columbia",147,49.24628062252225,-121.98777790685826
"Zeballos (VL), British Columbia",135,49.992125052714485,-126.8664755443693
"Esquimalt (IRI), British Columbia",132,48.44646488430357,-123.43418699367166
"Matsqui Main 2 (IRI), British Columbia",135,49.103961335211004,-122.35995373038249
"Binche 2 (IRI), British Columbia",124,54.572846531939284,-124.52807739989956
"Liard River 3 (IRI), British Columbia",128,59.93226725333358,-128.4843600643319
"Ulkatcho 14A (IRI), British Columbia",123,52.442861794998784,-125.26452420110174
"Quaee 7 (IRI), British Columbia",117,50.98002849533229,-126.16875313183989
"Quesnel 1 (IRI), British Columbia",119,52.95756140989438,-122.499029120727
"Union Bay 4 (IRI), British Columbia",122,48.66618181378914,-123.44404820550524
"Deep Creek 2 (IRI), British Columbia",117,52.25017347989524,-122.04330247690395
"Prophet River 4 (IRI), British Columbia",112,58.095136822242154,-122.68709877757931
"Oyster Bay 12 (IRI), British Columbia",115,49.02408962000573,-123.85638925779726
"Seymour Creek 2 (IRI), British Columbia",123,49.302333614887054,-123.02652105461678
"Anacla 12 (IRI), British Columbia",113,48.80355836567394,-125.11701784535887
"Canoe Creek 2 (IRI), British Columbia",117,51.41046558785289,-121.9776966366129
"Toosey 1 (IRI), British Columbia",111,51.91054446919021,-122.44972104795265
"Siska Flat (IRI), British Columbia",114,50.13052975608444,-121.56432611450224
"West Moberly Lake 168A (IRI), British Columbia",108,55.83223233198501,-121.85801676752263
"Nuuautin 2 (IRI), British Columbia",111,50.26230715010171,-121.58748149661342
"Marble Canyon 3 (IRI), British Columbia",108,50.810934319333185,-121.64551066051298
"Stawamus 24 (IRI), British Columbia",100,49.695427787562174,-123.14788990105347
"Cheakamus 11 (IRI), British Columbia",99,49.87175535794603,-123.24427806781074
"Lohbiee 3 (IRI), British Columbia",103,51.465543997337626,-123.92429348209065
"McMillan Island 6 (IRI), British Columbia",113,49.17973867952114,-122.56951882529148
"Tobacco Plains 2 (IRI), British Columbia",106,49.0014594203112,-115.04852377911119
"Nesuch 3 (IRI), British Columbia",98,50.31156349771029,-122.67275869260962
"Creston 1 (IRI), British Columbia",104,49.05842634417193,-116.51083823466564
"Ehatis 11 (IRI), British Columbia",99,49.983804580889085,-126.85885464410552
"Palling 1 (IRI), British Columbia",96,54.33390287985161,-125.8945014297741
"S1/2 Tsimpsean 2 (IRI), British Columbia",96,54.32819008271259,-130.44733196850584
"Esowista 3 (IRI), British Columbia",98,49.075805858879804,-125.78542767598255
"Fountain 1 (IRI), British Columbia",94,50.73653139239697,-121.85655845139397
"Okanagan (Part) 1 (IRI), Columbia-Shuswap, British Columbia",100,50.40511378575198,-119.31918196490406
"Skway 5 (IRI), British Columbia",103,49.160947359835575,-121.98408197064926
"Ye Koo Che 3 (IRI), British Columbia",94,54.608064867884664,-125.07937850109144
"Dog Creek 1 (IRI), British Columbia",95,51.59079043175301,-122.19529313640139
"Babine 17 (IRI), British Columbia",95,55.03320625086047,-127.33071984080865
"Chopaka 7 and 8 (IRI), British Columbia",91,49.07761425882821,-119.7117719308083
"Chuchuwayha 2 (IRI), British Columbia",91,49.38009556137051,-120.0779859278545
"Doig River 206 (IRI), British Columbia",91,56.60369105640151,-120.47839986564296
"Fort George 2 (IRI), British Columbia",92,54.01213565341818,-122.64367928902657
"Babine 25 (IRI), British Columbia",86,54.818508280351246,-126.14350612141929
"Five Mile Point 3 (IRI), British Columbia",92,59.516241578646515,-133.67794247157664
"Tsussie 6 (IRI), British Columbia",89,48.881980798142166,-123.67313925298093
"Coryatsaqua (Moricetown) 2 (IRI), British Columbia",90,55.0351144782268,-127.33062623930162
"Klickkumcheen 18 (IRI), British Columbia",90,50.2369108506623,-121.57208832644687
"Qualicum (IRI), British Columbia",91,49.398575555858514,-124.61043165275188
"Gordon River 2 (IRI), British Columbia",90,48.56761287420934,-124.40101956492194
"Nazco 20 (IRI), British Columbia",86,52.9480095711701,-123.57334676816777
"McLeod Lake 1 (IRI), British Columbia",87,54.989448967084726,-123.04050821862533
"Katit 1 (IRI), British Columbia",90,51.68584298881984,-127.24993095871277
"Lower Similkameen 2 (IRI), British Columbia",81,49.1425121737762,-119.73929196800222
"Babine 6 (IRI), British Columbia",78,55.33064051830126,-126.61190177316101
"Stullawheets 8 (IRI), British Columbia",84,49.47032001707134,-121.41948557870758
"Kitimat-Stikine D (RDA), British Columbia",82,58.00055135368103,-131.00167476791418
"Kulspai 6 (IRI), British Columbia",80,54.491574102319674,-128.58310481090965
"Semiahmoo (IRI), British Columbia",81,49.005450104577086,-122.75775674363433
"Tlaa Gaa Aawtlaas 28 (IRI), British Columbia",72,53.999983405240215,-132.14128910198707
"Cayoosh Creek 1 (IRI), British Columbia",69,50.68174390079008,-121.92674571766862
"Douglas 8 (IRI), British Columbia",74,49.7590628195314,-122.19423618605424
"Nekliptum 1 (IRI), British Columbia",74,50.10602916190549,-121.55270264131684
"Kulkayu (Hartley Bay) 4A (IRI), British Columbia",68,53.430724889126445,-129.2436194660465
"Switsemalph 3 (IRI), British Columbia",70,50.70416816362639,-119.30806421869289
"Fountain 1B (IRI), British Columbia",65,50.74498725509316,-121.88757788418093
"Schkam 2 (IRI), British Columbia",70,49.39723746238944,-121.44476485993096
"Chilhil 6 (IRI), British Columbia",64,50.62891835671536,-121.79536463870996
"Lower Hat Creek 2 (IRI), British Columbia",69,50.889779699564734,-121.47628741728667
"Tork 7 (IRI), British Columbia",63,50.11804196501652,-124.91055652951128
"Ashnola 10 (IRI), British Columbia",61,49.2765492500415,-120.0345341370032
"Fort Rupert 1 (IRI), British Columbia",61,50.69595056345789,-127.40611135621134
"Joeyaska 2 (IRI), British Columbia",65,50.0962382078536,-120.7496951093226
"Kowtain 17 (IRI), British Columbia",60,49.745661877045784,-123.13830870845874
"Kulkayu (Hartley Bay) 4 (IRI), British Columbia",60,53.427290659289696,-129.2586168510934
"Pashilqua 2 (IRI), British Columbia",59,50.66297295391577,-121.91873924386532
"Canoe Creek 1 (IRI), British Columbia",62,51.466589770356926,-122.15451571769937
"Stryen 9 (IRI), British Columbia",62,50.29484896210433,-121.64213743484288
"Whispering Pines 4 (IRI), British Columbia",62,51.00418926284833,-120.22658754141452
"Spuzzum 1 (IRI), British Columbia",63,49.667168559899444,-121.41442191508912
"Coquitlam 1 (IRI), British Columbia",65,49.229881461995156,-122.80446526728335
"Dease Lake 9 (IRI), British Columbia",57,58.471898303136946,-130.01967129761337
"Lukseetsissum 9 (IRI), British Columbia",60,49.34607346095381,-121.61408132920661
"Barnston Island 3 (IRI), British Columbia",62,49.186644684118946,-122.68935475756456
"Chum Creek 2 (IRI), British Columbia",56,50.867712958712886,-119.59470569654088
"Telegraph Creek (IRI), British Columbia",55,57.90991031717205,-131.15665423280805
"Theik 2 (IRI), British Columbia",53,48.743214165733754,-123.63288212481808
"Yakweakwioose 12 (IRI), British Columbia",57,49.13478301119354,-121.93206623224798
"Q'alatkú7em (IRI), British Columbia",56,50.048875260532604,-122.53366263160108
"Shackan 11 (IRI), British Columbia",54,50.31494030524671,-121.21546859484157
"Cheslatta 1 (IRI), British Columbia",50,53.963046965524825,-125.71833675021087
"Kitimat-Stikine A (RDA), British Columbia",52,57.15022056094583,-129.61426997576064
"Pavilion 1 (IRI), British Columbia",49,50.8941138520163,-121.81624232007991
"Aitchelitch 9 (IRI), British Columbia",52,49.14880497428823,-121.98708003443679
"Refuge Cove 6 (IRI), British Columbia",51,49.362208367874864,-126.26953033353348
"North Bay 5 (IRI), British Columbia",49,50.79341382612499,-119.32921140718634
"North Coast A (RDA), British Columbia",46,54.70632828592587,-130.76887518227852
"Hustalen 1 (IRI), British Columbia",47,50.9718511723812,-119.6020161121549
"Ashcroft 4 (IRI), British Columbia",47,50.712492895215654,-121.30852505706636
"Kumcheen 1 (IRI), British Columbia",47,50.42135727112221,-121.31597193945434
"Alexandria (IRI), British Columbia",43,52.566144607988775,-122.43916707488405
"Kopchitchin 2 (IRI), British Columbia",46,49.87099576929564,-121.44835274722504
"Nicomen 1 (IRI), British Columbia",46,50.26695316218747,-121.39933397916293
"Albert Flat 5 (IRI), British Columbia",45,49.51545326588835,-121.41493885164002
"Salmon River 1 (IRI), British Columbia",44,50.51479909107006,-119.32747651967205
"Gwayasdums 1 (IRI), British Columbia",41,50.6978005836557,-126.59460250795259
"Dease River 1 (IRI), British Columbia",43,59.297647400511664,-129.2929308873206
"Kluskus 1 (IRI), British Columbia",40,53.08204938381644,-124.48867884995254
"Mount Waddington B (RDA), British Columbia",36,50.984816986007225,-127.86727275928375
